log_id,student_id,session_date,attended
ATT-C73BE184,STU-362730,2025-06-05,1
ATT-8612BD7C,STU-362730,2025-06-12,1
ATT-55FEA1D2,STU-362730,2025-06-19,0
ATT-8AB25990,STU-362730,2025-06-26,0
ATT-7CC6C490,STU-362730,2025-07-03,1
ATT-33526FD8,STU-362730,2025-07-10,1
ATT-FF3081EE,STU-362730,2025-07-17,1
ATT-1BE836CC,STU-362730,2025-07-24,0
ATT-8D92A8B4,STU-362730,2025-07-31,1
ATT-F5936648,STU-362730,2025-08-07,1
ATT-1E1E0888,STU-362730,2025-08-14,1
ATT-1571B1AF,STU-362730,2025-08-21,1
ATT-F611DF28,STU-362730,2025-08-28,1
ATT-7E1DD335,STU-362730,2025-09-04,1
ATT-8BA4818A,STU-362730,2025-09-11,0
ATT-9EFFEFB6,STU-362730,2025-09-18,1
ATT-320EF198,STU-362730,2025-09-25,1
ATT-441082F8,STU-362730,2025-10-02,1
ATT-CEF679C3,STU-362730,2025-10-09,1
ATT-ABD55032,STU-362730,2025-10-16,1
ATT-093E2A9E,STU-362730,2025-10-23,0
ATT-3BCF8C18,STU-362730,2025-10-30,0
ATT-80DBF7AE,STU-362730,2025-11-06,1
ATT-99877B05,STU-362730,2025-11-13,1
ATT-0A79D14B,STU-362730,2025-11-20,1
ATT-AABA5332,STU-362730,2025-11-27,0
ATT-B3F48937,STU-2622C3,2025-06-02,1
ATT-5D64C629,STU-2622C3,2025-06-09,1
ATT-948A6816,STU-2622C3,2025-06-16,0
ATT-7EAD9DBC,STU-2622C3,2025-06-23,1
ATT-C3363E53,STU-2622C3,2025-06-30,1
ATT-8E4495AC,STU-2622C3,2025-07-07,1
ATT-2CBCB388,STU-2622C3,2025-07-14,1
ATT-8190E740,STU-2622C3,2025-07-21,0
ATT-9436EB7A,STU-2622C3,2025-07-28,1
ATT-1AA57550,STU-2622C3,2025-08-04,1
ATT-D0FBF9D8,STU-2622C3,2025-08-11,1
ATT-103D73E3,STU-2622C3,2025-08-18,0
ATT-08569E10,STU-2622C3,2025-08-25,1
ATT-876C84F2,STU-2622C3,2025-09-01,1
ATT-B490A94D,STU-2622C3,2025-09-08,0
ATT-D16ABBD6,STU-2622C3,2025-09-15,1
ATT-E8DC9DA4,STU-2622C3,2025-09-22,1
ATT-9E50975E,STU-2622C3,2025-09-29,1
ATT-1F9616BD,STU-2622C3,2025-10-06,0
ATT-3ACE4C86,STU-2622C3,2025-10-13,1
ATT-DC5C0ACB,STU-2622C3,2025-10-20,0
ATT-88C6EE68,STU-2622C3,2025-10-27,0
ATT-8A75CC34,STU-2622C3,2025-11-03,0
ATT-D8093C7C,STU-2622C3,2025-11-10,1
ATT-577692EC,STU-2622C3,2025-11-17,1
ATT-097A29AD,STU-2622C3,2025-11-24,1
ATT-9E27DB90,STU-2622C3,2025-12-01,1
ATT-4EE5A91E,STU-2622C3,2025-06-05,0
ATT-C2A5D77B,STU-2622C3,2025-06-12,1
ATT-1FA8E2E6,STU-2622C3,2025-06-19,1
ATT-16B3C0B7,STU-2622C3,2025-06-26,1
ATT-17679916,STU-2622C3,2025-07-03,0
ATT-6FAA4C52,STU-2622C3,2025-07-10,1
ATT-22493732,STU-2622C3,2025-07-17,1
ATT-FEDCE29E,STU-2622C3,2025-07-24,1
ATT-FDA7FE81,STU-2622C3,2025-07-31,0
ATT-4D3A3DD5,STU-2622C3,2025-08-07,1
ATT-C8D47992,STU-2622C3,2025-08-14,1
ATT-EB6D8EBA,STU-2622C3,2025-08-21,1
ATT-757CBF96,STU-2622C3,2025-08-28,1
ATT-57B9CBF2,STU-2622C3,2025-09-04,1
ATT-3EEE571B,STU-2622C3,2025-09-11,0
ATT-3D2FBC04,STU-2622C3,2025-09-18,0
ATT-CD4E442C,STU-2622C3,2025-09-25,1
ATT-47099243,STU-2622C3,2025-10-02,1
ATT-FC7BB630,STU-2622C3,2025-10-09,0
ATT-271C6075,STU-2622C3,2025-10-16,1
ATT-3E2EB8F9,STU-2622C3,2025-10-23,0
ATT-86210538,STU-2622C3,2025-10-30,1
ATT-CB4CE124,STU-2622C3,2025-11-06,1
ATT-DE936995,STU-2622C3,2025-11-13,1
ATT-3058B82A,STU-2622C3,2025-11-20,1
ATT-6F98C8E7,STU-2622C3,2025-11-27,1
ATT-446C0624,STU-86E618,2025-06-02,1
ATT-72E5E21A,STU-86E618,2025-06-09,1
ATT-BE08197F,STU-86E618,2025-06-16,1
ATT-3986FEBE,STU-86E618,2025-06-23,0
ATT-9EC421D8,STU-86E618,2025-06-30,1
ATT-A3F272FC,STU-86E618,2025-07-07,1
ATT-EADC5ECD,STU-86E618,2025-07-14,1
ATT-F6DB93AD,STU-86E618,2025-07-21,1
ATT-8842B211,STU-86E618,2025-07-28,1
ATT-4805FC3C,STU-86E618,2025-08-04,1
ATT-6705AF1F,STU-86E618,2025-08-11,1
ATT-47C3B29A,STU-86E618,2025-08-18,1
ATT-EBB6DF0C,STU-86E618,2025-08-25,1
ATT-019C5C0A,STU-86E618,2025-09-01,0
ATT-257C3A1B,STU-86E618,2025-09-08,1
ATT-91D51F98,STU-86E618,2025-09-15,0
ATT-8F53DDF9,STU-86E618,2025-09-22,0
ATT-72C69373,STU-86E618,2025-09-29,0
ATT-3E3709C3,STU-86E618,2025-10-06,0
ATT-55C3A10B,STU-86E618,2025-10-13,0
ATT-AE3FA32B,STU-86E618,2025-10-20,1
ATT-8CD77808,STU-86E618,2025-10-27,1
ATT-F45AEDA0,STU-86E618,2025-11-03,0
ATT-F9CC485D,STU-86E618,2025-11-10,1
ATT-AE8935C9,STU-86E618,2025-11-17,1
ATT-34E2CD5F,STU-86E618,2025-11-24,1
ATT-204D7AD3,STU-86E618,2025-12-01,1
ATT-F2BCDD68,STU-86E618,2025-06-05,1
ATT-B502F1E5,STU-86E618,2025-06-12,1
ATT-E9998065,STU-86E618,2025-06-19,0
ATT-BEE3FE02,STU-86E618,2025-06-26,1
ATT-9248B49C,STU-86E618,2025-07-03,0
ATT-ED363644,STU-86E618,2025-07-10,1
ATT-B2C78510,STU-86E618,2025-07-17,0
ATT-26388BE5,STU-86E618,2025-07-24,1
ATT-AD8BD60F,STU-86E618,2025-07-31,1
ATT-23664111,STU-86E618,2025-08-07,0
ATT-EFDDD29C,STU-86E618,2025-08-14,1
ATT-408CA1EB,STU-86E618,2025-08-21,1
ATT-0FF12FC3,STU-86E618,2025-08-28,1
ATT-30C1930D,STU-86E618,2025-09-04,0
ATT-98DCD269,STU-86E618,2025-09-11,1
ATT-51F963BF,STU-86E618,2025-09-18,1
ATT-8EF2361F,STU-86E618,2025-09-25,0
ATT-9250DDCE,STU-86E618,2025-10-02,0
ATT-56B955CC,STU-86E618,2025-10-09,1
ATT-82C67551,STU-86E618,2025-10-16,0
ATT-0BE7827A,STU-86E618,2025-10-23,1
ATT-343EEFF1,STU-86E618,2025-10-30,0
ATT-9A030DBE,STU-86E618,2025-11-06,1
ATT-358CAE58,STU-86E618,2025-11-13,1
ATT-E6D72122,STU-86E618,2025-11-20,1
ATT-E8E60FFA,STU-86E618,2025-11-27,1
ATT-6910EB4B,STU-5F2278,2025-06-02,1
ATT-B9CD7C7D,STU-5F2278,2025-06-09,0
ATT-0A78BDA0,STU-5F2278,2025-06-16,1
ATT-A728C22B,STU-5F2278,2025-06-23,1
ATT-4F1EA423,STU-5F2278,2025-06-30,1
ATT-757EA126,STU-5F2278,2025-07-07,1
ATT-68B0250A,STU-5F2278,2025-07-14,1
ATT-4E27B762,STU-5F2278,2025-07-21,1
ATT-71EC574E,STU-5F2278,2025-07-28,1
ATT-45C713EB,STU-5F2278,2025-08-04,1
ATT-B7F2A1B1,STU-5F2278,2025-08-11,0
ATT-55558098,STU-5F2278,2025-08-18,1
ATT-028DDD38,STU-5F2278,2025-08-25,0
ATT-0E7973B8,STU-5F2278,2025-09-01,1
ATT-AC912979,STU-5F2278,2025-09-08,1
ATT-B1513A30,STU-5F2278,2025-09-15,1
ATT-4D2005D9,STU-5F2278,2025-09-22,0
ATT-F710E434,STU-5F2278,2025-09-29,1
ATT-FB29F904,STU-5F2278,2025-10-06,1
ATT-ABBC5FF8,STU-5F2278,2025-10-13,0
ATT-40095F89,STU-5F2278,2025-10-20,1
ATT-9041D4F9,STU-5F2278,2025-10-27,1
ATT-E9138A29,STU-5F2278,2025-11-03,1
ATT-5AC9B04C,STU-5F2278,2025-11-10,1
ATT-4D9081CD,STU-5F2278,2025-11-17,0
ATT-A045180A,STU-5F2278,2025-11-24,0
ATT-99D7DC0E,STU-5F2278,2025-12-01,1
ATT-05E7D88E,STU-5F2278,2025-06-05,1
ATT-7B6166A6,STU-5F2278,2025-06-12,1
ATT-4D2042EF,STU-5F2278,2025-06-19,1
ATT-8108B8E2,STU-5F2278,2025-06-26,0
ATT-41354805,STU-5F2278,2025-07-03,1
ATT-7457B62D,STU-5F2278,2025-07-10,1
ATT-04096298,STU-5F2278,2025-07-17,0
ATT-A5B3A7FB,STU-5F2278,2025-07-24,1
ATT-222B103E,STU-5F2278,2025-07-31,0
ATT-80210908,STU-5F2278,2025-08-07,0
ATT-434B3C3F,STU-5F2278,2025-08-14,1
ATT-2F3EA1D6,STU-5F2278,2025-08-21,1
ATT-33B12746,STU-5F2278,2025-08-28,1
ATT-2B6C662C,STU-5F2278,2025-09-04,1
ATT-7ABBE9F9,STU-5F2278,2025-09-11,1
ATT-6692EBB0,STU-5F2278,2025-09-18,1
ATT-10A656DD,STU-5F2278,2025-09-25,1
ATT-A592D1FB,STU-5F2278,2025-10-02,0
ATT-2B6B3C90,STU-5F2278,2025-10-09,1
ATT-0B7F34DD,STU-5F2278,2025-10-16,0
ATT-E0F7D310,STU-5F2278,2025-10-23,1
ATT-561CF2B7,STU-5F2278,2025-10-30,1
ATT-7B3DC36C,STU-5F2278,2025-11-06,1
ATT-0EA2E649,STU-5F2278,2025-11-13,1
ATT-D4D2273D,STU-5F2278,2025-11-20,1
ATT-3F8FC092,STU-5F2278,2025-11-27,0
ATT-6E680485,STU-B6E5C6,2025-06-02,0
ATT-F4E1DAD7,STU-B6E5C6,2025-06-09,1
ATT-3A684D60,STU-B6E5C6,2025-06-16,0
ATT-793C436A,STU-B6E5C6,2025-06-23,1
ATT-DE612D6B,STU-B6E5C6,2025-06-30,1
ATT-ECC02AA6,STU-B6E5C6,2025-07-07,0
ATT-8F135FAD,STU-B6E5C6,2025-07-14,1
ATT-82149EFF,STU-B6E5C6,2025-07-21,0
ATT-03DBDBB8,STU-B6E5C6,2025-07-28,1
ATT-68AB638D,STU-B6E5C6,2025-08-04,1
ATT-7C4B86DB,STU-B6E5C6,2025-08-11,1
ATT-0E2B95ED,STU-B6E5C6,2025-08-18,1
ATT-DF985886,STU-B6E5C6,2025-08-25,1
ATT-0BD1540A,STU-B6E5C6,2025-09-01,1
ATT-7F2CA954,STU-B6E5C6,2025-09-08,1
ATT-93C6FE17,STU-B6E5C6,2025-09-15,0
ATT-7E3E4CD6,STU-B6E5C6,2025-09-22,1
ATT-1BA1C0E1,STU-B6E5C6,2025-09-29,0
ATT-DDB25D67,STU-B6E5C6,2025-10-06,1
ATT-C15E62D8,STU-B6E5C6,2025-10-13,1
ATT-86852D4A,STU-B6E5C6,2025-10-20,1
ATT-0DEEAE00,STU-B6E5C6,2025-10-27,0
ATT-C1D72FEE,STU-B6E5C6,2025-11-03,1
ATT-BDF1E577,STU-B6E5C6,2025-11-10,1
ATT-4EA7D40E,STU-B6E5C6,2025-11-17,1
ATT-250D9A08,STU-B6E5C6,2025-11-24,1
ATT-C81D9FC0,STU-B6E5C6,2025-12-01,0
ATT-CB5DC5D3,STU-B6E5C6,2025-06-05,1
ATT-65F9BAD1,STU-B6E5C6,2025-06-12,1
ATT-B48C1316,STU-B6E5C6,2025-06-19,0
ATT-21C32D74,STU-B6E5C6,2025-06-26,1
ATT-2CF2EA50,STU-B6E5C6,2025-07-03,0
ATT-EE1A2612,STU-B6E5C6,2025-07-10,0
ATT-CCC24AEB,STU-B6E5C6,2025-07-17,1
ATT-31DDBFF9,STU-B6E5C6,2025-07-24,0
ATT-0B892797,STU-B6E5C6,2025-07-31,1
ATT-B8FEEE85,STU-B6E5C6,2025-08-07,0
ATT-1BC98793,STU-B6E5C6,2025-08-14,1
ATT-47FFB384,STU-B6E5C6,2025-08-21,0
ATT-E1A6BF41,STU-B6E5C6,2025-08-28,1
ATT-3D86DC86,STU-B6E5C6,2025-09-04,1
ATT-913F504C,STU-B6E5C6,2025-09-11,0
ATT-55298190,STU-B6E5C6,2025-09-18,1
ATT-F7682B84,STU-B6E5C6,2025-09-25,0
ATT-E6530F09,STU-B6E5C6,2025-10-02,0
ATT-02038E3E,STU-B6E5C6,2025-10-09,1
ATT-5205833A,STU-B6E5C6,2025-10-16,1
ATT-5FA20A7D,STU-B6E5C6,2025-10-23,1
ATT-CD96F20B,STU-B6E5C6,2025-10-30,0
ATT-83710045,STU-B6E5C6,2025-11-06,1
ATT-BD1BC89F,STU-B6E5C6,2025-11-13,1
ATT-0D5DB4C7,STU-B6E5C6,2025-11-20,0
ATT-005CC8FE,STU-B6E5C6,2025-11-27,1
ATT-82D188B6,STU-0177A9,2025-06-02,0
ATT-9891BE5C,STU-0177A9,2025-06-09,1
ATT-2644559D,STU-0177A9,2025-06-16,1
ATT-C544306B,STU-0177A9,2025-06-23,1
ATT-9121A722,STU-0177A9,2025-06-30,1
ATT-2484AC9E,STU-0177A9,2025-07-07,1
ATT-DFB8E932,STU-0177A9,2025-07-14,1
ATT-2F2F2F14,STU-0177A9,2025-07-21,0
ATT-AD4C1E71,STU-0177A9,2025-07-28,1
ATT-D92915BE,STU-0177A9,2025-08-04,1
ATT-6FFE2ABE,STU-0177A9,2025-08-11,0
ATT-72E6AC42,STU-0177A9,2025-08-18,1
ATT-EB898060,STU-0177A9,2025-08-25,1
ATT-422A66FC,STU-0177A9,2025-09-01,1
ATT-E1D9EB0F,STU-0177A9,2025-09-08,1
ATT-FE303E17,STU-0177A9,2025-09-15,0
ATT-EF3E78C7,STU-0177A9,2025-09-22,1
ATT-5F3C19A6,STU-0177A9,2025-09-29,1
ATT-AF71CB11,STU-0177A9,2025-10-06,1
ATT-1AEE008F,STU-0177A9,2025-10-13,0
ATT-1C882325,STU-0177A9,2025-10-20,0
ATT-97F2065B,STU-0177A9,2025-10-27,0
ATT-F4264684,STU-0177A9,2025-11-03,0
ATT-DBA8FF56,STU-0177A9,2025-11-10,1
ATT-054AC8DA,STU-0177A9,2025-11-17,1
ATT-96CB86B2,STU-0177A9,2025-11-24,1
ATT-817B2F9B,STU-0177A9,2025-12-01,0
ATT-FCF5FAA3,STU-0177A9,2025-06-05,0
ATT-36A647A5,STU-0177A9,2025-06-12,1
ATT-BE327291,STU-0177A9,2025-06-19,0
ATT-B0122126,STU-0177A9,2025-06-26,1
ATT-7EA485D0,STU-0177A9,2025-07-03,1
ATT-06A6A866,STU-0177A9,2025-07-10,1
ATT-2411C486,STU-0177A9,2025-07-17,0
ATT-27AD540B,STU-0177A9,2025-07-24,1
ATT-4EE95279,STU-0177A9,2025-07-31,0
ATT-078604D4,STU-0177A9,2025-08-07,0
ATT-780A4CE5,STU-0177A9,2025-08-14,1
ATT-226AD9C9,STU-0177A9,2025-08-21,1
ATT-C5EB1EBD,STU-0177A9,2025-08-28,1
ATT-D329411D,STU-0177A9,2025-09-04,1
ATT-890927B7,STU-0177A9,2025-09-11,0
ATT-434FB3AD,STU-0177A9,2025-09-18,1
ATT-F3F6A1D9,STU-0177A9,2025-09-25,1
ATT-85BB3A60,STU-0177A9,2025-10-02,1
ATT-FC0A35AE,STU-0177A9,2025-10-09,1
ATT-AEFBBE81,STU-0177A9,2025-10-16,1
ATT-5DEF1060,STU-0177A9,2025-10-23,1
ATT-18F79A6E,STU-0177A9,2025-10-30,1
ATT-B245C317,STU-0177A9,2025-11-06,1
ATT-02228B0F,STU-0177A9,2025-11-13,1
ATT-F9DEBC43,STU-0177A9,2025-11-20,1
ATT-D18EE243,STU-0177A9,2025-11-27,1
ATT-4C0D9FF6,STU-9E3C7C,2025-06-02,1
ATT-79C05D12,STU-9E3C7C,2025-06-09,0
ATT-AE9CB700,STU-9E3C7C,2025-06-16,1
ATT-A1F1D4E0,STU-9E3C7C,2025-06-23,0
ATT-BF37A354,STU-9E3C7C,2025-06-30,0
ATT-F28FE33C,STU-9E3C7C,2025-07-07,1
ATT-75678F1B,STU-9E3C7C,2025-07-14,1
ATT-EC6BBBDB,STU-9E3C7C,2025-07-21,1
ATT-1DAD0168,STU-9E3C7C,2025-07-28,1
ATT-7F68EACF,STU-9E3C7C,2025-08-04,1
ATT-93327EC7,STU-9E3C7C,2025-08-11,1
ATT-791DA05A,STU-9E3C7C,2025-08-18,1
ATT-63BC0D42,STU-9E3C7C,2025-08-25,0
ATT-8F55C142,STU-9E3C7C,2025-09-01,0
ATT-34038BF9,STU-9E3C7C,2025-09-08,1
ATT-5FD807DB,STU-9E3C7C,2025-09-15,1
ATT-CB660A68,STU-9E3C7C,2025-09-22,1
ATT-10F9088E,STU-9E3C7C,2025-09-29,0
ATT-BA2AAFE6,STU-9E3C7C,2025-10-06,1
ATT-66C1DBAB,STU-9E3C7C,2025-10-13,0
ATT-57FCF26F,STU-9E3C7C,2025-10-20,1
ATT-58F30331,STU-9E3C7C,2025-10-27,0
ATT-2CA0F700,STU-9E3C7C,2025-11-03,0
ATT-D92C1E61,STU-9E3C7C,2025-11-10,1
ATT-B44CA43F,STU-9E3C7C,2025-11-17,1
ATT-E3A4D2A8,STU-9E3C7C,2025-11-24,0
ATT-683F2EA0,STU-9E3C7C,2025-12-01,1
ATT-59BE2510,STU-9E3C7C,2025-06-05,1
ATT-23C7A802,STU-9E3C7C,2025-06-12,1
ATT-F2ADD2AF,STU-9E3C7C,2025-06-19,1
ATT-F0B6527E,STU-9E3C7C,2025-06-26,1
ATT-4E53DD5B,STU-9E3C7C,2025-07-03,1
ATT-E12E37AF,STU-9E3C7C,2025-07-10,1
ATT-AD76CE0B,STU-9E3C7C,2025-07-17,1
ATT-98AF9112,STU-9E3C7C,2025-07-24,1
ATT-97F74E4D,STU-9E3C7C,2025-07-31,1
ATT-81E7BB03,STU-9E3C7C,2025-08-07,1
ATT-152D5E77,STU-9E3C7C,2025-08-14,1
ATT-9CA3D6BA,STU-9E3C7C,2025-08-21,1
ATT-7CCE40AB,STU-9E3C7C,2025-08-28,1
ATT-0FD7EF3F,STU-9E3C7C,2025-09-04,1
ATT-F397C2F7,STU-9E3C7C,2025-09-11,0
ATT-E436C22C,STU-9E3C7C,2025-09-18,1
ATT-11D86C4B,STU-9E3C7C,2025-09-25,1
ATT-D87F49CD,STU-9E3C7C,2025-10-02,0
ATT-300D02A9,STU-9E3C7C,2025-10-09,0
ATT-DBE1C2A7,STU-9E3C7C,2025-10-16,0
ATT-F999A23A,STU-9E3C7C,2025-10-23,0
ATT-EE9A16A4,STU-9E3C7C,2025-10-30,1
ATT-0323807B,STU-9E3C7C,2025-11-06,1
ATT-5628EEB7,STU-9E3C7C,2025-11-13,1
ATT-0C7D331B,STU-9E3C7C,2025-11-20,0
ATT-F07ABCF4,STU-9E3C7C,2025-11-27,0
ATT-B4D8CF0C,STU-45CD55,2025-06-02,0
ATT-F0949732,STU-45CD55,2025-06-09,1
ATT-38FA30B9,STU-45CD55,2025-06-16,1
ATT-74705BAD,STU-45CD55,2025-06-23,1
ATT-44893CF7,STU-45CD55,2025-06-30,1
ATT-1D064EED,STU-45CD55,2025-07-07,1
ATT-AFAA4C1F,STU-45CD55,2025-07-14,0
ATT-2C26B8EB,STU-45CD55,2025-07-21,0
ATT-4A7F7134,STU-45CD55,2025-07-28,1
ATT-3B40BA2B,STU-45CD55,2025-08-04,0
ATT-4C4DF5AC,STU-45CD55,2025-08-11,0
ATT-1C015C79,STU-45CD55,2025-08-18,1
ATT-06A3AA06,STU-45CD55,2025-08-25,1
ATT-C6992FB9,STU-45CD55,2025-09-01,1
ATT-5A3160D0,STU-45CD55,2025-09-08,1
ATT-1438EDDA,STU-45CD55,2025-09-15,1
ATT-DE95D7FD,STU-45CD55,2025-09-22,0
ATT-451DFB7C,STU-45CD55,2025-09-29,1
ATT-9186A630,STU-45CD55,2025-10-06,1
ATT-8B96FE3F,STU-45CD55,2025-10-13,1
ATT-FD2AAE49,STU-45CD55,2025-10-20,1
ATT-F5F87E2D,STU-45CD55,2025-10-27,0
ATT-CD516AB2,STU-45CD55,2025-11-03,1
ATT-91537B88,STU-45CD55,2025-11-10,1
ATT-4AD7F9AD,STU-45CD55,2025-11-17,0
ATT-6066CDEA,STU-45CD55,2025-11-24,1
ATT-981AFD67,STU-45CD55,2025-12-01,1
ATT-557309BA,STU-45CD55,2025-06-05,1
ATT-08802E78,STU-45CD55,2025-06-12,1
ATT-6696A228,STU-45CD55,2025-06-19,1
ATT-E1CA2104,STU-45CD55,2025-06-26,0
ATT-77957906,STU-45CD55,2025-07-03,0
ATT-EADFD328,STU-45CD55,2025-07-10,1
ATT-204498D2,STU-45CD55,2025-07-17,1
ATT-4BDC8C9D,STU-45CD55,2025-07-24,1
ATT-179F2E36,STU-45CD55,2025-07-31,1
ATT-539E7521,STU-45CD55,2025-08-07,1
ATT-C1DC5BC8,STU-45CD55,2025-08-14,1
ATT-DEBF8720,STU-45CD55,2025-08-21,1
ATT-70479591,STU-45CD55,2025-08-28,1
ATT-022E2319,STU-45CD55,2025-09-04,0
ATT-43A89DE5,STU-45CD55,2025-09-11,1
ATT-E41C1B15,STU-45CD55,2025-09-18,1
ATT-D69459D4,STU-45CD55,2025-09-25,1
ATT-012FB7E0,STU-45CD55,2025-10-02,1
ATT-9D1273D4,STU-45CD55,2025-10-09,1
ATT-3C7FD66C,STU-45CD55,2025-10-16,0
ATT-8513415B,STU-45CD55,2025-10-23,1
ATT-88454334,STU-45CD55,2025-10-30,0
ATT-00449DE8,STU-45CD55,2025-11-06,1
ATT-D92B101E,STU-45CD55,2025-11-13,0
ATT-71B1CC83,STU-45CD55,2025-11-20,1
ATT-9C6F54AE,STU-45CD55,2025-11-27,1
ATT-929C59A9,STU-9BA44F,2025-06-02,1
ATT-5F18B251,STU-9BA44F,2025-06-09,1
ATT-A454C57B,STU-9BA44F,2025-06-16,0
ATT-DF847B11,STU-9BA44F,2025-06-23,0
ATT-0C8515CC,STU-9BA44F,2025-06-30,1
ATT-87AD0A48,STU-9BA44F,2025-07-07,1
ATT-FD6BE28D,STU-9BA44F,2025-07-14,1
ATT-D4398C97,STU-9BA44F,2025-07-21,1
ATT-B12C4CAA,STU-9BA44F,2025-07-28,1
ATT-6433738E,STU-9BA44F,2025-08-04,1
ATT-AF8B9C43,STU-9BA44F,2025-08-11,1
ATT-7DE8F87C,STU-9BA44F,2025-08-18,1
ATT-600560CA,STU-9BA44F,2025-08-25,1
ATT-094A8B7D,STU-9BA44F,2025-09-01,1
ATT-FCC151F2,STU-9BA44F,2025-09-08,1
ATT-9813C5AC,STU-9BA44F,2025-09-15,1
ATT-FD70C40D,STU-9BA44F,2025-09-22,1
ATT-89DA674F,STU-9BA44F,2025-09-29,0
ATT-701E2449,STU-9BA44F,2025-10-06,1
ATT-7208EAE2,STU-9BA44F,2025-10-13,1
ATT-7E6E04F2,STU-9BA44F,2025-10-20,1
ATT-A50EEBC7,STU-9BA44F,2025-10-27,1
ATT-1A006AD8,STU-9BA44F,2025-11-03,0
ATT-1245CCD1,STU-9BA44F,2025-11-10,0
ATT-D09965E3,STU-9BA44F,2025-11-17,1
ATT-6FF52C28,STU-9BA44F,2025-11-24,1
ATT-FEF1D3D0,STU-9BA44F,2025-12-01,1
ATT-2C1CE42A,STU-9BA44F,2025-06-05,1
ATT-AB4C2077,STU-9BA44F,2025-06-12,1
ATT-C3F11C9F,STU-9BA44F,2025-06-19,1
ATT-89782A79,STU-9BA44F,2025-06-26,0
ATT-C9EA0012,STU-9BA44F,2025-07-03,1
ATT-87FCF244,STU-9BA44F,2025-07-10,1
ATT-B7167AAD,STU-9BA44F,2025-07-17,1
ATT-BCF2CF24,STU-9BA44F,2025-07-24,0
ATT-3C73CCD6,STU-9BA44F,2025-07-31,1
ATT-C3860620,STU-9BA44F,2025-08-07,1
ATT-D6A8F342,STU-9BA44F,2025-08-14,1
ATT-A44B8D8A,STU-9BA44F,2025-08-21,0
ATT-0D470236,STU-9BA44F,2025-08-28,1
ATT-1D45A698,STU-9BA44F,2025-09-04,0
ATT-31DF1759,STU-9BA44F,2025-09-11,1
ATT-EB31CFB1,STU-9BA44F,2025-09-18,1
ATT-7373687A,STU-9BA44F,2025-09-25,0
ATT-6533A171,STU-9BA44F,2025-10-02,1
ATT-F6713997,STU-9BA44F,2025-10-09,1
ATT-EF1E1331,STU-9BA44F,2025-10-16,0
ATT-4225441D,STU-9BA44F,2025-10-23,1
ATT-8873E0BD,STU-9BA44F,2025-10-30,0
ATT-D29081EC,STU-9BA44F,2025-11-06,1
ATT-AA83B107,STU-9BA44F,2025-11-13,0
ATT-01FF41EC,STU-9BA44F,2025-11-20,0
ATT-6707C08B,STU-9BA44F,2025-11-27,1
ATT-35F48995,STU-7E097C,2025-06-02,0
ATT-D403CA5F,STU-7E097C,2025-06-09,0
ATT-72DC0E79,STU-7E097C,2025-06-16,0
ATT-982AFF3C,STU-7E097C,2025-06-23,1
ATT-ECCC6688,STU-7E097C,2025-06-30,0
ATT-871DD842,STU-7E097C,2025-07-07,0
ATT-39922E6A,STU-7E097C,2025-07-14,1
ATT-41681BE7,STU-7E097C,2025-07-21,0
ATT-AD725020,STU-7E097C,2025-07-28,0
ATT-EA3828D0,STU-7E097C,2025-08-04,0
ATT-87054816,STU-7E097C,2025-08-11,1
ATT-C34CEA2C,STU-7E097C,2025-08-18,1
ATT-6AB3BB15,STU-7E097C,2025-08-25,1
ATT-13928D3C,STU-7E097C,2025-09-01,0
ATT-23B8A26B,STU-7E097C,2025-09-08,1
ATT-7341CD65,STU-7E097C,2025-09-15,1
ATT-9F182DFF,STU-7E097C,2025-09-22,1
ATT-91DA9ED2,STU-7E097C,2025-09-29,0
ATT-F7461D69,STU-7E097C,2025-10-06,1
ATT-F68CF16A,STU-7E097C,2025-10-13,1
ATT-E0107EF4,STU-7E097C,2025-10-20,1
ATT-4A50F827,STU-7E097C,2025-10-27,1
ATT-9E558898,STU-7E097C,2025-11-03,0
ATT-1495E665,STU-7E097C,2025-11-10,1
ATT-3CAF3453,STU-7E097C,2025-11-17,1
ATT-6F0A2D63,STU-7E097C,2025-11-24,1
ATT-6BBCFCB3,STU-7E097C,2025-12-01,1
ATT-DC8F34DC,STU-7E097C,2025-06-05,1
ATT-45B17889,STU-7E097C,2025-06-12,0
ATT-CFDE588A,STU-7E097C,2025-06-19,1
ATT-F3C18223,STU-7E097C,2025-06-26,0
ATT-A5A89886,STU-7E097C,2025-07-03,1
ATT-2F212291,STU-7E097C,2025-07-10,1
ATT-FDA21976,STU-7E097C,2025-07-17,0
ATT-3E6961C6,STU-7E097C,2025-07-24,1
ATT-35986081,STU-7E097C,2025-07-31,0
ATT-759A2E56,STU-7E097C,2025-08-07,1
ATT-F4E84CD5,STU-7E097C,2025-08-14,0
ATT-8EDB36BB,STU-7E097C,2025-08-21,0
ATT-7527709C,STU-7E097C,2025-08-28,0
ATT-D0E8D119,STU-7E097C,2025-09-04,1
ATT-CF6D5DF6,STU-7E097C,2025-09-11,1
ATT-B424F21D,STU-7E097C,2025-09-18,1
ATT-367BEFFE,STU-7E097C,2025-09-25,1
ATT-073F5CE0,STU-7E097C,2025-10-02,0
ATT-937BA755,STU-7E097C,2025-10-09,1
ATT-BB4671E5,STU-7E097C,2025-10-16,0
ATT-15ACC686,STU-7E097C,2025-10-23,1
